['US7452468', 7.943977939775144]
['US7452469', 11.431723907804667]
['US7454295', 9.990337802847232]
['US7454322', 10.9484067174352]
['US7455763', 11.667567844416835]
['US7455771', 6.8797707870333]
['US7455773', 8.562989289311217]
['US7455778', 10.88133823017201]
['US7455780', 7.524465253830798]
['US7455781', 9.764572297433162]
['US7455797', 9.593861761753136]
['US7455859', 9.169408037634456]
['US7455997', 14.62435738347275]
['US7459074', 10.354233405998654]
['US7459075', 5.540856144728232]
['US7459076', 10.384545506418595]
['US7459077', 9.519835529493465]
['US7459088', 10.983182716543539]
['US7459089', 11.974872087293113]
['US7459171', 10.571446842079446]
['US7462284', 9.905929422684602]
['US7462285', 8.597880011850648]
['US7462286', 6.792237525348981]
['US7462288', 9.140771058600382]
['US7465393', 8.552411183120991]
['US7465394', 7.9668169516196965]
['US7465400', 8.254795894666026]
['US7465402', 9.62126542757754]
['US7468132', 9.74159857579426]
['US7468133', 8.457781499639333]
['US7468134', 11.986151550066502]
['US7468136', 12.137067032235514]
['US7468137', 5.587827081246963]
['US7468272', 9.442598796051707]
['US7468281', 11.828677982460103]
['US7470362', 10.38792899440805]
['US7470369', 8.684307586222008]
['US7470370', 9.231031111924546]
['US7472551', 6.007199423675515]
['US7473362', 10.10315970685319]
['US7473363', 9.019760110123391]
['US7473364', 9.390914951281195]
['US7473365', 9.179861496437578]
['US7473369', 8.473383117275686]
['US7473372', 5.59803193085294]
['US7473374', 11.28790420433459]
['US7474759', 14.393885836814928]
['US7476319', 10.439318826461369]
['US7476321', 9.760233269517695]
['US7476322', 8.765900194973568]
['US7476324', 6.1697253021044185]
['US7479215', 10.533610006844665]
['US7479220', 11.479536619444994]
['US7479224', 11.442141710602161]
['US7479226', 8.013614691116198]
['US7481318', 7.575828129362278]
['US7481933', 9.827298763066747]
['US7481934', 10.419996043992873]
['US7481935', 8.223442316524176]
['US7481937', 9.081933227288848]
['US7481940', 10.561405691305444]
['US7481969', 9.509246586073386]
['US7482151', 8.47845506354103]
['US7482154', 9.893990850957676]
['US7482169', 9.305244168416783]
['US7485173', 9.843861704595394]
['US7485207', 9.553930725415166]
['US7485224', 9.478599123264926]
['US7485225', 8.864799784049945]
['US7485227', 8.435428544782432]
['US7485228', 11.361137840311976]
['US7485230', 10.950535881339887]
['US7485231', 9.46708039991314]
['US7485232', 6.959945668318505]
['US7485233', 6.569328298822073]
['US7485259', 11.77805671067721]
['US7488413', 9.541369570870776]
['US7488417', 9.858683215557585]
['US7488419', 7.279752945554518]
['US7488603', 8.550643691333981]
['US7490725', 5.292297021800192]
['US7491298', 10.339672470009829]
['US7491321', 10.460890538142806]
['US7491323', 7.612853529062284]
['US7491324', 9.941811660996692]
['US7491325', 9.573260633070552]
['US7491331', 4.296905310579591]
['US7491332', 8.707001433270602]
['US7491336', 9.882736100360592]
['US7491337', 5.908062863513601]
['US7491340', 10.612413842474501]
['US7492127', 8.91325664413254]
['US7493340', 9.777991448235042]
['US7493800', 7.0370140192547606]
['US7493906', 10.37554195442519]
['US7494583', 7.47833854482767]
['US7494588', 10.098209225676863]
['US7494589', 6.668766909977283]
['US7494592', 10.131909382124546]
['US7494610', 6.921500201536775]
['US7494809', 9.015255175775609]
['US7497645', 10.697791251372095]
['US7497947', 6.3600486883432445]
['US7497948', 6.67744224810457]
['US7497949', 10.397804872865066]
['US7497951', 7.94050566556431]
['US7497952', 8.473383117275686]
['US7497953', 11.306096375888911]
['US7497956', 10.95587969556276]
['US7498163', 9.113938201631793]
['US7499916', 11.051855666486487]
['US7501059', 9.354259053082837]
['US7501060', 8.952038967685487]
['US7501061', 7.285825591996521]
['US7501064', 10.124788157558474]
['US7501067', 6.947162817158213]
['US7503889', 6.397960619916163]
['US7504029', 5.942758433749721]
['US7504030', 9.996289102177903]
['US7504363', 13.506901755157399]
['US7505178', 8.208147942273818]
['US7507335', 8.387061766932785]
['US7507340', 10.544110035732084]
['US7507341', 8.09587013212915]
['US7507342', 7.943977939775144]
['US7507391', 8.216198109591332]
['US7510540', 8.924461901958537]
['US7510649', 7.778269171244599]
['US7510655', 9.115506670549445]
['US7510656', 10.61228378006812]
['US7510658', 6.528069022798576]
['US7510660', 10.294772564454512]
['US7510661', 10.072690402165062]
['US7510662', 11.564149411206337]
['US7513061', 9.902897049820975]
['US7513931', 11.545024982910657]
['US7513935', 12.450519128074673]
['US7513994', 8.64245436925639]
['US7513995', 11.56403706888733]
['US7513997', 8.491665653983565]
['US7513998', 9.109405898127243]
['US7513999', 9.090344453704711]
['US7514004', 8.870274840484784]
['US7514007', 10.050835371786533]
['US7514009', 8.606809773671026]
['US7514110', 7.822298109532948]
['US7514256', 10.778637987133672]
['US7517445', 10.922848330241537]
['US7517460', 10.433519870503261]
['US7517461', 9.179790325292666]
['US7517944', 9.670192014291228]
['US7520493', 10.825665817230275]
['US7520960', 8.223340655684071]
['US7520978', 9.238275179929433]
['US7520982', 7.0979285665748675]
['US7520990', 8.963086586234898]
['US7520991', 9.21007573263796]
['US7524413', 11.549928755292015]
['US7524415', 10.740609626321644]
['US7524418', 8.625820596230596]
['US7524419', 9.147605234559961]
['US7527728', 6.951556407330157]
['US7527730', 7.963056386503556]
['US7527733', 10.143378590438267]
['US7527735', 9.134926459954748]
['US7527736', 10.46861283583737]
['US7527740', 9.572544854618489]
['US7527964', 8.537184813365778]
['US7528097', 9.516722736371552]
['US7529748', 9.81092444442704]
['US7531080', 10.684759128637378]
['US7531085', 12.42087463831801]
['US7531087', 8.251879022879]
['US7531093', 9.851842067805263]
['US7531095', 11.142363502537977]
['US7531096', 10.752909717390759]
['US7531098', 8.287110368374567]
['US7531133', 8.012992177685096]
['US7531268', 9.617223874203733]
['US7531360', 11.203060681392415]
['US7532482', 14.274567265984574]
['US7534303', 7.166580462098378]
['US7534348', 7.763285862112451]
['US7534350', 11.268491400010353]
['US7534351', 11.533135335267582]
['US7534354', 10.09112359279732]
['US7534367', 10.778189410448443]
['US7534616', 6.150326866582832]
['US7534851', 9.380689066598912]
['US7535469', 10.33292099712421]
['US7537690', 8.670689447437919]
['US7537692', 10.281649780394744]
['US7537693', 10.861459738412496]
['US7537694', 8.134988837275563]
['US7537699', 9.382221247054892]
['US7537702', 7.875485765790485]
['US7537704', 12.87249608374644]
['US7537706', 11.974872087293113]
['US7537926', 8.995537088475233]
['US7537935', 9.756910008256312]
['US7540538', 10.003152396297203]
['US7540936', 9.816653062213815]
['US7540958', 12.313782775643938]
['US7540960', 8.372094375138474]
['US7540961', 9.876480359873915]
['US7540962', 9.53208802694758]
['US7540963', 6.867640210775438]
['US7540965', 6.0511923016494285]
['US7544286', 11.008301635614547]
['US7544287', 8.30903647621673]
['US7544290', 10.71478543835723]
['US7544292', 7.019990380465172]
['US7544296', 9.646914914315083]
['US7544298', 8.754214059718418]
['US7544299', 7.064910861547938]
['US7547390', 11.241191831160467]
['US7547391', 9.618461384526729]
['US7547394', 7.447939514727699]
['US7547397', 10.07972288369851]
['US7548916', 9.849898357644557]
['US7550079', 11.131041110111978]
['US7550086', 11.393555171833896]
['US7550087', 11.710800326607941]
['US7553394', 10.60816531440582]
['US7553410', 9.817342132898402]
['US7553418', 11.676882382505768]
['US7553419', 7.648284807980026]
['US7553420', 10.807355491919012]
['US7553422', 7.077089925293341]
['US7554098', 9.539445594331953]
['US7556677', 7.447335176258271]
['US7556730', 8.98717393535951]
['US7556735', 9.069561721049514]
['US7556736', 10.972045617864884]
['US7556737', 7.669633026932729]
['US7556739', 9.763247739438661]
['US7556961', 8.096047749961182]
['US7556962', 9.730645786021622]
['US7560026', 8.086061479734056]
['US7560027', 10.021007653309878]
['US7560029', 11.324062621770508]
['US7560031', 11.48716550905597]
['US7560032', 7.148111762369717]
['US7563302', 10.658798630053873]
['US7563366', 10.383531763977288]
['US7563370', 9.901289774366544]
['US7563371', 11.408895485332158]
['US7563372', 6.221019756966908]
['US7563373', 9.964203378484033]
['US7563374', 11.916983007767776]
['US7563375', 9.787707271678457]
['US7563377', 6.574068793194232]
['US7563424', 8.268367332865033]
['US7565883', 8.224227498551684]
['US7566400', 9.739631282756735]
['US7566401', 11.481512960728608]
['US7566402', 9.901289774366544]
['US7566403', 9.462980663523641]
['US7566432', 7.965625761675957]
['US7569146', 11.463798637431184]
['US7569147', 8.505665900295677]
['US7569148', 8.934050040724097]
['US7569199', 6.7069548938457]
['US7572352', 9.47892585856469]
['US7572378', 10.469328733765467]
['US7572384', 10.186981035129268]
['US7572390', 10.470007143580617]
['US7573154', 7.876869374750425]
['US7575681', 8.467919174162336]
['US7575683', 10.39623206736192]
['US7575684', 9.952981436484718]
['US7575685', 7.604378714255557]
['US7575686', 8.84801192926807]
['US7575689', 5.70567423316076]
['US7576162', 10.350807301318738]
['US7578262', 10.380256405697486]
['US7578397', 7.272847641882473]
['US7578398', 11.4344161961612]
['US7578938', 10.33581248943798]
['US7578939', 6.446294940115185]
['US7578940', 8.768599527790865]
['US7578942', 9.443192268881537]
['US7578968', 7.351169798065297]
['US7579107', 9.140845561108325]
['US7579175', 9.496079563986441]
['US7582205', 9.333952139834805]
['US7582211', 11.4344161961612]
['US7582444', 11.046384214656658]
['US7582474', 9.443235063379358]
['US7582482', 8.463735847053295]
['US7584577', 7.986906110690672]
['US7585132', 7.4125632836507265]
['US7585413', 9.056669492838015]
['US7585414', 9.292291940307459]
['US7585416', 11.537974623823336]
['US7585460', 7.580104089027151]
['US7587417', 9.355651905546903]
['US7588686', 9.387994301990968]
['US7588687', 9.860216689592196]
['US7588696', 9.644018011844713]
['US7588722', 11.671507932647605]
['US7591878', 9.018868473825988]
['US7591948', 7.346646803226899]
['US7591949', 10.535561363445947]
['US7591950', 9.387993569956741]
['US7591952', 10.32254376150128]
['US7592284', 10.484367417075955]
['US7592468', 7.508700948646147]
['US7592607', 8.150254769816371]
['US7594981', 9.173538243677426]
['US7595000', 10.38288419998247]
['US7595001', 10.344107422976444]
['US7595003', 8.39970200155206]
['US7595020', 10.907527893318719]
['US7597747', 10.875172247920835]
['US7597801', 10.359709185527565]
['US7597808', 7.487154861789632]
['US7597809', 8.752227506596453]
['US7597932', 9.32749669400269]
['US7597981', 7.821576821466174]
['US7598074', 9.720918179110743]
['US7598296', 11.047704496948795]
['US7598371', 11.111352696892999]
['US7601133', 10.13089583452425]
['US7601258', 10.261433502181317]
['US7601259', 5.723363624994792]
['US7601262', 10.886446009250026]
['US7601263', 9.967332350645304]
['US7601542', 8.723663301484393]
['US7601960', 8.286220423002057]
['US7603836', 8.620971959602]
['US7604129', 8.915562602700136]
['US7604733', 9.234365267371658]
['US7604734', 8.885427055698575]
['US7604735', 9.180357271904487]
['US7604737', 7.875402474373702]
['US7604740', 10.326088094108867]
['US7604741', 9.594614156933202]
['US7604742', 8.143131260741157]
['US7604743', 8.625820596230596]
['US7604744', 11.01539251717444]
['US7604745', 8.568047000585743]
['US7604746', 9.096275725749559]
['US7605360', 9.902464694224054]
['US7606022', 7.267312181748356]
['US7608171', 9.067950160436842]
['US7608188', 8.960143684905082]
['US7608189', 9.35384526194984]
['US7611620', 10.112521543315781]
['US7611630', 8.923093462188078]
['US7611632', 9.814022760512023]
['US7611637', 6.759993098712739]
['US7611638', 9.77872403991502]
['US7611872', 6.04564638098314]
['US7611882', 6.11783715642815]
['US7612997', 6.85614985521711]
['US7614506', 6.873039067651555]
['US7614507', 9.586371101306751]
['US7614508', 8.916841731598595]
['US7614822', 10.120987481993353]
['US7615147', 9.457483325329685]
['US7615149', 6.76824315678195]
['US7615152', 9.975204916225291]
['US7615153', 7.511531684385362]
['US7615155', 10.527515564074182]
['US7615156', 7.478787964608348]
['US7615157', 9.71925875497246]
['US7615195', 9.718174074196313]
['US7618536', 8.106346997109561]
['US7618537', 6.196322695821749]
['US7618538', 9.259175341107628]
['US7618544', 8.888560939616186]
['US7618545', 9.433440863447219]
['US7618546', 4.731316740531629]
['US7620893', 9.7234424517479]
['US7621407', 9.574009711798103]
['US7622036', 10.220056427201335]
['US7622042', 9.93526803041106]
['US7622045', 8.235449088134272]
['US7622892', 8.256411899034076]
['US7624626', 4.977018806320675]
['US7625351', 8.53471616709544]
['US7625426', 8.790148757967094]
['US7625484', 9.841819415715232]
['US7625485', 9.24550643230101]
['US7625486', 6.3600486883432445]
['US7625489', 6.680726496365588]
['US7625490', 7.034671807419273]
['US7625491', 9.57618195722927]
['US7625492', 7.855045251374322]
['US7627158', 9.954219804415207]
['US7628912', 9.80345049601939]
['US7628915', 10.648039861248513]
['US7628919', 8.506607625444664]
['US7628925', 9.530366226475113]
['US7628927', 12.23410680364836]
['US7628929', 6.292814848466277]
['US7629403', 9.083647238264671]
['US7632400', 9.216069354381334]
['US7632407', 10.151062456393074]
['US7632408', 10.83093433194013]
['US7632409', 12.468275760701209]
['US7632410', 9.070715761410813]
['US7635432', 8.725086022467679]
['US7635459', 9.588717115156939]
['US7635671', 9.371017970312687]
['US7636455', 9.999304955296953]
['US7637983', 10.939609697288338]
['US7638055', 6.516298960527221]
['US7638056', 7.296876975597229]
['US7638057', 7.849855506211859]
['US7638060', 5.245936398775122]
['US7638063', 10.254943124462917]
['US7638067', 8.021006159631142]
['US7641054', 9.203072250582842]
['US7641055', 9.84007574133094]
['US7641792', 10.433519870503261]
['US7641796', 10.791812014410038]
['US7641797', 7.858658583082628]
['US7641798', 8.511080986352622]
['US7641799', 6.471755797485167]
['US7641802', 11.037702074366138]
['US7642522', 9.020650404323133]
['US7643684', 9.877902723988788]
['US7645380', 8.922198589634949]
['US7645382', 8.002582279198164]
['US7645384', 9.232231289791496]
['US7645385', 11.639569822489339]
['US7645386', 11.63718034547137]
['US7645387', 11.640302495504617]
['US7645389', 8.5761017603142]
['US7645420', 7.151380935396209]
['US7648631', 11.402231692509067]
['US7648634', 8.411882890830526]
['US7650319', 8.822204956367262]
['US7651550', 9.888367221342929]
['US7651610', 8.696050029782553]
['US7651614', 5.853419336639215]
['US7651615', 7.331316459146522]
['US7651617', 11.258444442769605]
['US7651618', 7.9046452848488755]
['US7651620', 10.589721055711308]
['US7651622', 6.655018161457714]
['US7655142', 7.1501419399336505]
['US7655143', 10.416140787397413]
['US7655145', 10.275253521005427]
['US7655149', 10.36512722907929]
['US7655455', 10.119770738896325]
['US7658843', 6.280889286839161]
['US7658845', 8.450310275099199]
['US7658847', 9.559921739032179]
['US7658848', 7.6966667960962365]
['US7658850', 10.21797520141059]
['US7658851', 7.849686449540961]
['US7658852', 9.77690481511978]
['US7658855', 10.247731267721488]
['US7658872', 4.951752083858167]
['US7659348', 9.144831510952361]
['US7661658', 11.575401555939894]
['US7662277', 5.691495127084302]
['US7662279', 9.416205145906567]
['US7662288', 9.607390843571471]
['US7662289', 8.46076814535596]
['US7662290', 10.569232428396614]
['US7662291', 9.17825988497356]
['US7662294', 7.515609418036536]
['US7662295', 8.151594192864689]
['US7662296', 9.975449697857421]
['US7662306', 9.478941342269225]
['US7662347', 12.636034252071784]
['US7662741', 5.577515369527795]
['US7664333', 10.355572104418036]
['US7666281', 8.551397726214255]
['US7666282', 8.28324242338069]
['US7666300', 7.274905444191278]
['US7666302', 9.775361967645733]
['US7666307', 8.31206136616034]
['US7666308', 9.595749975133682]
['US7666310', 6.708878956392109]
['US7666313', 6.711541990255154]
['US7666314', 9.085431168506675]
['US7666315', 9.983403277966493]
['US7666318', 8.92366420295435]
['US7666370', 10.540103282932293]
['US7669349', 4.641274867634899]
['US7669719', 10.001762498412429]
['US7670456', 8.717088161724424]
['US7670481', 7.1682752498860065]
['US7670489', 8.955275361388289]
['US7670495', 9.003015751073752]
['US7671173', 7.491930211176922]
['US7673757', 8.125526853502578]
['US7674371', 9.354541329523322]
['US7674374', 7.191470869433965]
['US7674378', 8.228555204826977]
['US7674380', 10.359156174998379]
['US7674381', 6.655649817732841]
['US7674384', 10.18327370079714]
['US7674835', 7.817570059397558]
['US7674836', 7.4863114912561715]
['US7678199', 9.79748683365577]
['US7678235', 7.906764183686966]
['US7678238', 10.942916345917732]
['US7678266', 7.987198069135086]
['US7678268', 6.129111044455018]
['US7678272', 9.429387423344258]
['US7678273', 11.183823044705177]
['US7678274', 7.9668169516196965]
['US7678275', 7.042707898090292]
['US7678278', 8.748534894090357]
['US7678279', 8.826364008641642]
['US7678281', 13.48700571572057]
['US7678559', 6.456735185186405]
['US7678744', 8.00340114580549]
['US7678865', 8.304375259631511]
['US7680748', 10.782018820931029]
['US7682503', 10.255140378497583]
['US7682504', 10.716730834618792]
['US7682511', 7.247593213086893]
['US7682514', 8.257216982595917]
['US7682821', 6.779502950153139]
['US7682823', 8.890494755883902]
['US7683100', 7.817570059397558]
['US7685276', 12.380947353123112]
['US7685737', 9.693181356439572]
['US7686777', 8.151590183315074]
['US7686797', 9.427167540608584]
['US7686951', 9.215525180766763]
['US7686956', 9.747676504265785]
['US7686960', 7.600958886765551]
['US7686963', 9.232301016185025]
['US7686965', 10.887795841411604]
['US7690230', 9.96409995250849]
['US7691251', 11.198909377100735]
['US7691259', 8.376621100137086]
['US7691261', 10.513710745699616]
['US7691262', 7.9474691671514375]
['US7691267', 8.418204081707406]
['US7691268', 8.920481873188598]
['US7691269', 9.06217421514042]
['US7691274', 9.049793734799664]
['US7691637', 9.685628347754927]
['US7691980', 8.665334289273659]
['US7695546', 7.935368171552616]
['US7695614', 10.65473490963188]
['US7695620', 12.105574259659528]
['US7695622', 10.254092946008493]
['US7695623', 12.013017390460105]
['US7695625', 9.196148329700168]
['US7695627', 8.709327927644122]
['US7695629', 8.467919174162336]
['US7695631', 10.186981035129268]
['US7695675', 10.767872154188222]
['US7695973', 8.06712038647892]
['US7698073', 9.990337802847232]
['US7698104', 10.142140843461135]
['US7699961', 9.447381214062725]
['US7699976', 10.227445392972909]
['US7699979', 9.698270615465786]
['US7699980', 9.02119166697388]
['US7699985', 9.877225758319327]
['US7699991', 10.244568767325763]
['US7699995', 7.893375027294765]
['US7703285', 9.023406927018609]
['US7704373', 10.997021498903875]
['US7704384', 8.24517587365185]
['US7704385', 9.365621408628465]
['US7704398', 9.130109195944403]
['US7704399', 8.430016998279134]
['US7704733', 10.104151861367026]
['US7705062', 8.806571787966043]
['US7708150', 4.737278918444789]
['US7708884', 9.270132750595703]
['US7708885', 8.633751453230236]
['US7708886', 8.757396399655628]
['US7708888', 11.050989864878986]
['US7708892', 8.18929101902107]
['US7708897', 9.705237060029491]
['US7711156', 10.146288762297544]
['US7712613', 9.627764831008879]
['US7713336', 10.205110587214564]
['US7713402', 7.032636632194652]
['US7713410', 8.643539949699939]
['US7713413', 9.030056792258423]
['US7713414', 10.424535249468645]
['US7713415', 11.008301635614547]
['US7713416', 8.6972586434555]
['US7713417', 10.839744932022999]
['US7713418', 10.703348546273588]
['US7713419', 9.535750059301874]
['US7713421', 6.673717371404085]
['US7713422', 8.457069134363614]
['US7713496', 9.784741896425924]
['US7713686', 8.220103106937984]
['US7713720', 2.660458071244923]
['US7717270', 10.106976918075796]
['US7717271', 8.616635552765667]
['US7717273', 5.174042539298424]
['US7718062', 11.284185186695321]
['US7718063', 7.968236485661972]
['US7718064', 7.438019661461844]
['US7718065', 8.167132989828907]
['US7718066', 5.764127403437637]
['US7718067', 7.851143816169972]
['US7718070', 10.04357363148985]
['US7718073', 7.365957075395513]
['US7718075', 10.240423200102537]
['US7718085', 7.611624736635476]
['US7718114', 6.2476333520192995]
['US7718843', 9.797317472342518]
['US7722244', 8.005096703758829]
['US7722768', 10.159663406354206]
['US7722769', 6.571465576814276]
['US7722770', 8.45243842356342]
['US7722773', 8.920698037608114]
['US7722820', 9.238004899994113]
['US7722839', 9.794991820206183]
['US7723274', 6.981130049457908]
['US7724944', 7.842797767441786]
['US7727316', 8.643516141835176]
['US7727377', 12.790283151827728]
['US7727392', 9.331317054641103]
['US7727395', 8.037568614726215]
['US7727396', 9.774862663085223]
['US7727397', 7.252220038721244]
['US7727400', 8.67598917306495]
['US7727404', 11.387787776173056]
['US7727405', 8.37066024952382]
['US7727434', 7.4418514735068095]
['US7727496', 9.94558908502817]
['US7727505', 8.50447374315196]
['US7727748', 6.14261567779062]
['US7727940', 6.105703551373738]
['US7727949', 11.009107155491503]
['US7731841', 9.40220935962434]
['US7731842', 10.425435111529746]
['US7731843', 9.847258814123915]
['US7731850', 9.58386258573644]
['US7731852', 9.101650038950062]
['US7731853', 8.059963444492858]
['US7731859', 8.508200715446403]
['US7736508', 10.909930664411307]
['US7736509', 8.843468953335698]
['US7736510', 10.014033460625]
['US7736511', 9.071911740335768]
['US7736512', 12.592230337627791]
['US7736513', 11.865376132885753]
['US7736514', 8.990845831688562]
['US7736519', 9.407487328750623]
['US7736525', 9.497401127617929]
['US7736776', 9.18002725706877]
['US7737320', 9.64249519740325]
['US7740025', 9.668779764586924]
['US7740752', 11.980085153041756]
['US7740762', 7.296876975597229]
['US7740765', 11.261820038329912]
['US7740766', 12.099484022654922]
['US7743928', 12.175294795477084]
['US7744754', 9.679794118718693]
['US7744755', 11.898968111753664]
['US7744756', 8.76968533418499]
['US7744759', 9.288472262686632]
['US7744761', 8.808784726461838]
['US7745106', 7.752999936879545]
['US7745107', 5.216500614880193]
['US7745167', 10.7091540971832]
['US7745501', 10.50699838883988]
['US7749370', 8.136021727294462]
['US7749384', 8.977257819007258]
['US7749386', 10.127478479901157]
['US7749388', 9.843112336040026]
['US7749394', 11.75236649336401]
['US7749447', 11.845557063464273]
['US7753215', 9.898769085711544]
['US7754074', 7.304587868014489]
['US7754079', 8.899742393897345]
['US7754080', 10.297296544071541]
['US7754081', 9.574188285531042]
['US7754083', 11.823673856595953]
['US7754086', 9.03264778774422]
['US7754099', 10.4784754136351]
['US7754157', 9.438369096794993]
['US7754471', 11.56126292902574]
['US7758533', 9.183590736829958]
['US7758749', 8.744062232585843]
['US7758752', 10.61633959038497]
['US7758754', 7.121014358850999]
['US7758755', 8.675337900809078]
['US7758758', 8.955988587078853]
['US7761240', 8.300604579781751]
['US7762740', 10.120987481993353]
['US7763166', 8.62609752384542]
['US7763173', 11.076081768081705]
['US7766173', 7.344978183565645]
['US7766241', 8.607994577845433]
['US7767078', 5.112190391677412]
['US7767088', 10.059385650676555]
['US7767091', 8.701697260805771]
['US7767095', 8.401247965335333]
['US7770830', 11.710520519494727]
['US7771380', 5.7569305435404]
['US7771521', 9.207505423307062]
['US7771599', 8.031705691292974]
['US7771601', 8.97896846740699]
['US7771681', 7.798718904528181]
['US7771911', 10.136497825914327]
['US7772451', 3.7624558864795365]
['US7776211', 10.606573719603977]
['US7776216', 10.786125637651208]
['US7776217', 7.782022041501533]
['US7776224', 9.16139707674938]
['US7780858', 7.794916456389205]
['US7780859', 8.199647157614384]
['US7780946', 11.360483464668148]
['US7781192', 6.329346886714881]
['US7781194', 9.771082033521672]
['US7782610', 6.85614985521711]
['US7784621', 6.026253290174399]
['US7784769', 8.919266405528806]
['US7785284', 10.308226976181288]
['US7785386', 6.231167218932525]
['US7785467', 7.958010691643967]
['US7785468', 4.353458785794839]
['US7785469', 10.34629398287605]
['US7785476', 7.5630571550655725]
['US7785478', 6.371647027954856]
['US7785479', 10.699195178704862]
['US7785480', 8.197630477435881]
['US7788867', 9.50821395038823]
['US7789159', 5.794506204319768]
['US7789246', 9.606526966309076]
['US7789550', 8.411117496951942]
['US7789553', 10.442186678320633]
['US7790032', 6.682390238586231]
['US7790033', 8.39309823139927]
['US7790034', 11.710800326607941]
['US7790035', 10.35326234630111]
['US7790036', 7.507220334763609]
['US7790038', 6.707896907491229]
['US7790039', 6.406172672932076]
['US7790044', 10.12132381265981]
['US7793788', 9.323852766851989]
['US7794590', 6.226126393376787]
['US7794596', 8.230027960661545]
['US7794597', 9.5966228707557]
['US7794598', 12.308544274579782]
['US7794603', 9.197239059634418]
['US7794607', 8.607382401373725]
['US7798784', 9.521374522689499]
['US7799222', 8.340835190264556]
['US7799223', 7.064910861547938]
['US7799225', 7.403607208640429]
['US7799226', 8.775529002495835]
['US7799227', 7.745942847280511]
['US7799228', 5.700354006248526]
['US7799229', 9.4941065025791]
['US7799230', 10.1708588893971]
['US7799232', 10.199352604626778]
['US7799233', 8.843373922982943]
['US7799293', 10.513408926656473]
['US7802623', 11.047602209511139]
['US7803272', 11.138401117320091]
['US7803337', 8.83936197435512]
['US7805890', 7.986906110690672]
['US7806960', 9.125096559799942]
['US7806962', 9.843861704595394]
['US7807040', 8.874289771227337]
['US7807053', 8.885427055698575]
['US7807056', 10.09517898944617]
['US7808531', 9.97462975554109]
['US7810452', 9.426969688381673]
['US7811449', 8.405058821988801]
['US7811453', 9.600527498144327]
['US7811455', 10.23837295821611]
['US7811456', 10.375920319243134]
['US7811459', 7.771402074959108]
['US7811698', 9.082225110314711]
['US7815781', 7.962037498411639]
['US7815801', 5.961663559522573]
['US7815802', 7.380373352707684]
['US7815804', 10.282851189274487]
['US7815806', 8.09194424705409]
['US7815810', 13.083046985736493]
['US7815864', 6.528633062726098]
['US7819944', 9.418120558988198]
['US7819956', 10.266743837020432]
['US7820047', 12.021134229838312]
['US7820048', 9.223748751512565]
['US7820049', 9.482261906002776]
['US7820050', 9.57618195722927]
['US7820057', 10.816110483432768]
['US7820058', 12.170747217616118]
['US7820060', 7.289984418686578]
['US7820061', 13.339760096789009]
['US7822164', 8.394415905472135]
['US7822237', 7.336060519951317]
['US7822264', 10.875319033986367]
['US7823596', 10.04384166720398]
['US7824537', 8.80849086597866]
['US7824549', 8.709874799946547]
['US7824555', 11.131041110111978]
['US7824557', 11.884115549695762]
['US7824570', 12.517883123090575]
['US7824799', 9.91572991130191]
['US7828962', 6.239594383268082]
['US7828968', 11.586905960389329]
['US7828976', 9.080404781054428]
['US7828979', 11.193352231062535]
['US7832959', 10.781833334203835]
['US7833359', 10.140657111131848]
['US7833410', 10.138516734064346]
['US7833411', 9.878659720650502]
['US7833412', 9.73972361520288]
['US7833414', 10.8964946108526]
['US7833415', 8.577173252110992]
['US7833416', 9.879225929329214]
['US7833417', 7.143239628168107]
['US7833418', 9.103971785792918]
['US7833420', 7.783845738852023]
['US7833423', 7.470919809832754]
['US7833652', 9.737527726061275]
['US7834128', 10.210642972131163]
['US7837865', 10.503310255356324]
['US7837871', 8.279889020537048]
['US7837874', 10.33591006541601]
['US7837959', 8.2883141398079]
['US7838281', 8.797584321079308]
['US7839119', 9.552117954881664]
['US7842182', 9.15756607926631]
['US7842185', 5.241293154411094]
['US7842186', 10.439426179302734]
['US7842187', 7.206092554545446]
['US7842188', 7.496767254572354]
['US7844905', 10.54280566519203]
['US7846328', 9.532210006445622]
['US7846334', 9.96702049694528]
['US7846341', 12.202370102713523]
['US7846382', 9.190137339960383]
['US7846743', 7.169458625256941]
['US7846864', 9.722017231700992]
['US7848475', 13.007624508324321]
['US7850634', 10.83178684661598]
['US7850635', 7.1675035063635]
['US7850848', 10.890824934255528]
['US7850849', 11.412132728683309]
['US7850850', 10.6721396204454]
['US7850851', 11.904842226164805]
['US7850853', 11.39847715947091]
['US7850859', 9.679721325984103]
['US7851406', 10.510054726248228]
['US7854840', 8.330325106863244]
['US7854841', 8.842357427490143]
['US7854842', 10.751150781562776]
['US7854843', 7.580079430708064]
['US7854845', 11.066427813512316]
['US7854851', 10.10751346677431]
['US7856144', 9.506859850187793]
['US7857968', 8.024495171727072]
['US7857975', 8.357362236335616]
['US7857978', 8.480077969953998]
['US7857980', 10.48140136325867]
['US7859590', 9.201664544715303]
['US7860320', 7.724664338029418]
['US7861869', 9.47567121706587]
['US7862711', 10.410965972411073]
['US7862718', 9.588541529365475]
['US7862721', 8.80100169402319]
['US7862722', 10.422845872923041]
['US7862725', 8.54663097737704]
['US7862728', 12.152856376711748]
['US7862780', 8.95034566267263]
['US7862784', 5.932195550777592]
['US7862786', 6.227206521082832]
['US7862890', 8.423317911546734]
